PORTLAND OTHER CITIES
================================================================================

 726. Support Israel 🇮🇱                                            (  1)
 727. Speedway, IN                                                 (  1)
 728. Kansas                                                       (  1)
 729. san Francisco California USA                                 (  1)
 730. Time and Space                                               (  1)
 731. Bluffton, SC                                                 (  1)
 732. YORKSHIRE                                                    (  1)
 733. Washington D.C.                                              (  1)
 734. Home Sweet Home                                              (  1)
 735. Above the center of the Earth                                (  1)
 736. occupied SW sector                                           (  1)
 737. Live Chat                                                    (  1)
 738. Washington, DC                                               (  1)
 739. the Netherlands                                              (  1)
 740. Estados Unidos                                               (  1)
 741. Progressive Dystopia of Ca.                                  (  1)
 742. Georgia USA                                                  (  1)
 743. Heart of Chicago                                             (  1)
 744. Rockport, TX                                                 (  1)
 745. San Luis Obispo                                              (  1)
 746. Southern Arizona                                             (  1)
 747. Sumrall, MS                                                  (  1)
 748. ATL, GA                                                      (  1)
 749. TN, WA, OR, ID, NM                                           (  1)
 750. Reno, NV                                                     (  1)
 751. Johannesburg                                                 (  1)
 752. U.S.                                                         (  1)
 753. Somewhere on the Internet                                    (  1)
 754. Castle Rock, CO                                              (  1)
 755. Lisboa, Portugal                                             (  1)
 756. The van                                                      (  1)
 757. shithole,NY                                                  (  1)
 758. Formerly Golden State                                        (  1)
 759. Israel                                                       (  1)
 760. In this valley of tears. 🌎                                   (  1)
 761. Luna                                                         (  1)
 762. La Rochebeaucourt-et-Argentine                               (  1)
 763. THE NETHERLANDS                                              (  1)
 764. TWITTER EARTH                                                (  1)
 765. America                                                      (  1)
 766. MountMars                                                    (  1)
 767. Bucharest, Romania                                           (  1)
 768. Uranus                                                       (  1)
 769. Somewhere north of Guayaquil                                 (  1)
 770. Aztlan                                                       (  1)
 771. Stevenson, Maryland                                          (  1)
 772. 51st State of U.S.A.                                         (  1)
 773. Third Rock From the Sun.                                     (  1)
 774. Rausland                                                     (  1)
 775. Deep South, Gulf Coast, USA.                                 (  1)
 776. Phoenix, OR                                                  (  1)
 777. 日本 東京                                                        (  1)
 778. Chattanooga, TN                                              (  1)
 779. Moscow, Russia                                               (  1)
 780. The state you don’t mess with…                               (  1)
 781. Tennessee                                                    (  1)
 782. Southern CA                                                  (  1)
 783. Five Corners, WA                                             (  1)
 784. Monrovia, CA                                                 (  1)
 785. Somewhere in Colorado                                        (  1)
 786. State of Decline                                             (  1)
 787. #MAGAFORNIA                                                  (  1)
 788. Foothills, NC USA                                            (  1)
 789. High Above and Far Beyond                                    (  1)
 790. Newsom mess, USA                                             (  1)
 791. Loosiana                                                     (  1)
 792. S FL                                                         (  1)
 793. Clarksville, TN                                              (  1)
 794. NYC, New York                                                (  1)
 795. Indian Springs Village, AL                                   (  1)
 796. Persian Gulf                                                 (  1)
 797. Y.C. Cali Fuck Your Revolution                               (  1)
 798. Ft Lauderdale, Florida                                       (  1)
 799. Mare Tranquillitatis                                         (  1)
 800. The Coastal United States                                    (  1)
 801. NOT in New York City                                         (  1)
 802. Republic of Korea                                            (  1)
 803. San Mateo, California                                        (  1)
 804. Cambridge                                                    (  1)
 805. Southwest Florida                                            (  1)
 806. Upstate NY ...                                               (  1)
 807. Land of the Free                                             (  1)
 808. MN                                                           (  1)
 809. valencia, ormoc                                              (  1)
 810. Milky Way                                                    (  1)
 811. Canton, IL                                                   (  1)
 812. Gold Coast, Australia                                        (  1)
 813. Burnaby, British Columbia                                    (  1)
 814. Bohemia 1403!!                                               (  1)
 815. America, no better place                                     (  1)
 816. Where Gov Turd Ferguson is                                   (  1)
 817. Somewhere warm/somewhere cold                                (  1)
 818. Southern NH                                                  (  1)
 819. Van down by the river                                        (  1)
 820. Brookings, OR                                                (  1)
 821. Eu sou lindo e não uso mascara                               (  1)
 822. North Carolina                                               (  1)
 823. Detroit Mi                                                   (  1)
 824. Western PA, WV, MT, AK                                       (  1)
 825. Marshall Heights, Washington                                 (  1)
 826. London, New York and LA                                      (  1)
 827. Rosemont, IL                                                 (  1)
 828. Lindenhurst, NY                                              (  1)
 829. Kansas City, USA                                             (  1)
 830. Navarre, FL                                                  (  1)
 831. Penscola Beach, FL                                           (  1)
 832. Goshen, OH                                                   (  1)
 833. Reality #8,045,311,447                                       (  1)
 834. NZ                                                           (  1)
 835. Lubbock, Texas                                               (  1)
 836. San Antonio                                                  (  1)
 837. New England                                                  (  1)
 838. Northwest USA                                                (  1)
 839. The United States of America                                 (  1)
 840. o                                                            (  1)
 841. Jundiaí, Brasil                                              (  1)
 842. Midway Chicago                                               (  1)
 843. Rotterdam, Nederland                                         (  1)
 844. Leesburg, VA                                                 (  1)
 845. Nebraska, USA                                                (  1)
 846. Bananalandia                                                 (  1)
 847. Rotherham, UK                                                (  1)
 848. Georgia, USA⁰                                                (  1)
 849. Center of the Universe                                       (  1)
 850. Quebec, dreaming of Osoyoos                                  (  1)
 851. 4.7 miles away                                               (  1)
 852. London UK                                                    (  1)
 853. Brooklyn, New York                                           (  1)
 854. Puerto Plata                                                 (  1)
 855. God Bless our Armed Services                                 (  1)
 856. Adelaide, South Australia                                    (  1)
 857. NoTeImporta                                                  (  1)
 858. DFW                                                          (  1)
 859. Ormond Beach, FL                                             (  1)
 860. Jakarta_Indonesia                                            (  1)
 861. Middle of America                                            (  1)
 862. Westminster, CO                                              (  1)
 863. Fremont, CA                                                  (  1)
 864. Bellingham, Wa.                                              (  1)
 865. Mill Valley, CA                                              (  1)
 866. Florida Panhandle                                            (  1)
 867. Midwest, USA                                                 (  1)
 868. Northern Virginia                                            (  1)
 869. north america, earth, milky way                              (  1)
 870. PA                                                           (  1)
 871. Gold Coast, QLD, Australia                                   (  1)
 872. Annie Oakley is my Hero                                      (  1)
 873. BFE Midwest USA. 🙀🙀🙀                                         (  1)
 874. ꧁ĐV꧂                                                         (  1)
 875. Dominican Republic                                           (  1)
 876. N. California                                                (  1)
 877. The Mile High                                                (  1)
 878. Somewhere in Florida                                         (  1)
 879. Troy, MICHIGAN                                               (  1)
 880. Trump Town, USA                                              (  1)
 881. The Pussy Ranch                                              (  1)
 882. Australia🇦🇺                                                  (  1)
 883. UK                                                           (  1)
 884. anunusualplace                                               (  1)
 885. Quinta e' Recreo, Chile                                      (  1)
 886. San Francisco Republican 🇺🇸                                  (  1)
 887. Pennsylvania                                                 (  1)
 888. 'MERICA                                                      (  1)
 889. A small planet of a minor star                               (  1)
 890. Cincinnati, OH                                               (  1)
 891. Covina, CA                                                   (  1)
 892. America is Back                                              (  1)
 893. Yakima, WA                                                   (  1)
 894. Freeport, TX                                                 (  1)
 895. Saturn                                                       (  1)
 896. No means NO                                                  (  1)
 897. Polska                                                       (  1)
 898. 412                                                          (  1)
 899. almere                                                       (  1)
 900. Regina, Saskatchewan                                         (  1)
 901. Gallaecia                                                    (  1)
 902. The UNITED STATES of AMERICA                                 (  1)
 903. TN                                                           (  1)
 904. West of the rest- Canada                                     (  1)
 905. Pig Farm, USA                                                (  1)
 906. Penguin, Tasmania                                            (  1)
 907. Inverness, Scotland                                          (  1)
 908. California, USA.                                             (  1)
 909. Pensacola, FL (850)                                          (  1)
 910. Namibia                                                      (  1)
 911. Occitanie                                                    (  1)
 912. Albuquerque, NM                                              (  1)
 913. USA, Chile                                                   (  1)
 914. KADIKÖY                                                      (  1)
 915. Dubai, Tokyo, Rome                                           (  1)
 916. Colorado USA                                                 (  1)
 917. Jasper, MI                                                   (  1)
 918. Hacienda Del Carmen.                                         (  1)
 919. Yokosuka-shi, Kanagawa                                       (  1)
 920. Sun City, AZ                                                 (  1)
 921. Scottsdale, AZ                                               (  1)
 922. Sedona, AZ                                                   (  1)
 923. Gary, IN                                                     (  1)
 924. Planet Earth                                                 (  1)
 925. Christ=king noone else                                       (  1)
 926. Alaska                                                       (  1)
 927. empire state                                                 (  1)
 928. Puyallup, WA                                                 (  1)
 929. SF Bay Area                                                  (  1)
 930. Sun Valley, ID                                               (  1)
 931. Coeur d Alene, ID                                            (  1)
 932. Antalya                                                      (  1)
 933. Occupied California                                          (  1)
 934. NY/Jersey                                                    (  1)
 935. Silicon Valley, CA                                           (  1)
 936. Hillbilly engineer                                           (  1)
 937. Appalachia                                                   (  1)
 938. Delray Beach, Fl.                                            (  1)
 939. Petaluma, CA                                                 (  1)
 940. WinstonSmythe Bluesky                                        (  1)
 941. Patmos                                                       (  1)
 942. Arvada, CO                                                   (  1)
 943.  Paris , Coastal Cal.                                        (  1)
 944. A Gorton Sailing Vessel                                      (  1)
 945. Spanaway WA                                                  (  1)
 946. One of the last conservatives left in Oregon                 (  1)
 947. WA                                                           (  1)
 948. Home                                                         (  1)
 949. the end                                                      (  1)
 950. Wendell, NC                                                  (  1)
 951. The Oregon Near-Hinterlands                                  (  1)
 952. Deep blue Washington State                                   (  1)
 953. Boca Rutan                                                   (  1)
 954. Sacramento                                                   (  1)
 955. SE WA, USA                                                   (  1)
 956. Discovery Bay, CA                                            (  1)
 957. Land of the Scandolous, CA                                   (  1)
 958. Gig Harbor, WA                                               (  1)
 959. Springfield, PA                                              (  1)
 960. 22 | He/Him                                                  (  1)
 961. Dallas Texas                                                 (  1)
 962. Laguna, CA                                                   (  1)
 963. fl                                                           (  1)
 964. Appleton, WI                                                 (  1)
 965. Displaced Alaskan in Oregon                                  (  1)
 966. Ikorodu Nanami                                               (  1)
 967. Corvallis, OR                                                (  1)
 968. Staten Island, NY                                            (  1)
 969. Biological reality                                           (  1)
 970. Ventura, CA                                                  (  1)
 971. Your conscience                                              (  1)
 972. North America                                                (  1)
 973. Casablanca                                                   (  1)
 974. new york, new york                                           (  1)
 975. SW FL                                                        (  1)
 976. Cha NC                                                       (  1)
 977. Top Secret                                                   (  1)
 978. Spokane, WA                                                  (  1)
 979. Trinidad and Tobago                                          (  1)
 980. Multiverso🌌💫                                                 (  1)
 981. New England                                                  (  1)
 982. U.S.A.                                                       (  1)
 983. Hell on Earth                                                (  1)
 984. Atlanta!                                                     (  1)
 985. Here there everywhere                                        (  1)
 986. Honolulu, O‘ahu, Hawai‘i                                     (  1)
 987.  USA                                                         (  1)
 988. Progressive city, USA                                        (  1)
 989. Log in to view our content                                   (  1)
 990. Africa                                                       (  1)
 991. Roanoke, Virginia                                            (  1)
 992. FEMA Region 1                                                (  1)
 993. Somewhere, United States                                     (  1)
 994. Lake Worth Beach, FL                                         (  1)
 995. SEA|LA|PHX|SF|DET|DC|NYC🤷‍♀️                                 (  1)
 996. World                                                        (  1)
 997. New York City                                                (  1)
 998. Occupied Chinook Land (PDX)                                  (  1)
 999. The Great State of Maine                                     (  1)
1000. Cannonsburg, MI                                              (  1)
1001. Indianapolis                                                 (  1)
1002. MIT/Bell Labs                                                (  1)
1003. Caribbean, Asia, America, German great-grandfather; Latin    (  1)
1004. San Francisco, California                                    (  1)
1005. , USA                                                        (  1)
1006. Elk Ridge, Utah                                              (  1)
1007. NY, NY                                                       (  1)
1008. ATL                                                          (  1)
1009. Belgrade, Serbia.                                            (  1)
1010. Shreveport                                                   (  1)
1011. Scheveningen, Nederland                                      (  1)
1012. Gravity Falls, Or                                            (  1)
1013. The holster                                                  (  1)
1014. Southern Maine                                               (  1)
1015. Nothing could be finer.                                      (  1)
1016. The United States of America!                                (  1)
1017. Centerville, OH                                              (  1)
1018. Washington State, USA                                        (  1)
1019. earth                                                        (  1)
1020. Chatham, MA                                                  (  1)
1021. SONORAN DESERT                                               (  1)
1022. Baja, OK                                                     (  1)
1023. Prattville, AL                                               (  1)
1024. Arsareth                                                     (  1)
1025. ca                                                           (  1)
1026. Montana and Maine, USA                                       (  1)
1027. Südeuropa                                                    (  1)
1028. Not investment advice!                                       (  1)
1029. Ketchikan, AK                                                (  1)
1030. The Venture Compound                                         (  1)
1031. The USA                                                      (  1)
1032. Jacksonville, Florida, USA                                   (  1)
1033. Hell, Earth                                                  (  1)
1034. Toutybot City (thx, mεloηhead)                               (  1)
1035. Orange County                                                (  1)
1036. Superpostion                                                 (  1)
1037. stolen land                                                  (  1)
1038. SOMEWHERE IN LOS ANGELES ..Ca.                               (  1)
1039. Montana                                                      (  1)
1040. Colleyville, TX                                              (  1)
1041. Mountaintop                                                  (  1)
1042. INYAHEART                                                    (  1)
1043. East Coast                                                   (  1)
1044. Island of Patmos                                             (  1)
1045. Westfield, Indiana                                           (  1)
1046. San Francisco, California  USA                               (  1)
1047. Southwest                                                    (  1)
1048. Antarctica                                                   (  1)
1049. Behind you                                                   (  1)
1050. Nevada, USA 👽👾                                               (  1)
1051. Joint Base Lewis-McChord, WA                                 (  1)
1052. You Figure It Out Nigger!                                    (  1)
1053. URANUS                                                       (  1)
1054. First state to flip off Abe                                  (  1)
1055. Texas                                                        (  1)
1056. PDX SINCE 1980                                               (  1)
1057. Clackamas, OR                                                (  1)
1058. He/Him                                                       (  1)
1059. Yonkers, NY                                                  (  1)
1060. HomeBased                                                    (  1)
1061. Tempe, AZ                                                    (  1)
1062. North of the homeless, CA                                    (  1)
1063. Inglewood?                                                   (  1)
1064. Klamath Falls, OR                                            (  1)
1065. Western St Andrew                                            (  1)
1066. Springfield, Il                                              (  1)
1067. Unfortunately, Oregon                                        (  1)
1068. A lumber yard or kitchen near                                (  1)
1069. Pacific Northwest 🇺🇸🇩🇰🇳🇴                                     (  1)
1070. Behind a tree                                                (  1)
1071. Janesville, WI                                               (  1)
1072. Flavortown, USA                                              (  1)
1073. Afghanistan                                                  (  1)
1074. Ontario                                                      (  1)
1075. Glasgow, Scotland                                            (  1)
1076. Dagobah System, OR                                           (  1)
1077. Skamania, WA                                                 (  1)
1078. Multnomah County, Oregon                                     (  1)
1079. Oregon, USA   🇺🇸                                             (  1)
1080. Q                                                            (  1)
1081. Ottawa Canada                                                (  1)
1082. Barrie, Ontario                                              (  1)
1083. Somewhere,Washington, USA                                    (  1)
1084. Smiths Falls, Ontario                                        (  1)
1085. Lehi, UT                                                     (  1)
1086. Winnipeg, Canada                                             (  1)
1087. Beaver Falls, PA                                             (  1)
1088. Fawley - New Forest                                          (  1)
1089. People’s Respúblik of Oregon                                 (  1)
1090. Palouse, Washington                                          (  1)
1091. Land of the Democrat Dictators                               (  1)
1092. 地霊殿                                                          (  1)
1093. $Fetusberry                                                  (  1)
1094. Lake Wylie SC                                                (  1)
1095. United States, Maine                                         (  1)
1096. West Coast                                                   (  1)
1097. Southern Oregon Coast                                        (  1)
1098. Golden, CO                                                   (  1)
1099. Somewhere near the Pacific                                   (  1)
1100. Estacada, OR                                                 (  1)
1101. Santiago de Leon de Caracas                                  (  1)
1102. Right on the Left Coast                                      (  1)
1103. West Linn, OR                                                (  1)
1104. Tokyo-to, Japan                                              (  1)
1105. Where the trees take me                                      (  1)
1106. I spell bad not smell bad                                    (  1)
1107. Are you guys ready? Let’s roll                               (  1)
1108. Palm Desert, CA                                              (  1)
1109. Guantanamo Bay                                               (  1)
1110. Minnesota , USA                                              (  1)
1111. North Oaklawn, Dallas                                        (  1)
1112. Maine, US                                                    (  1)
1113. Reading the Austin, TX budget                                (  1)
1114. Stolen Cheyenne/Arapahoe land                                (  1)
1115. Washougal, WA                                                (  1)
1116. Sandpoint, ID                                                (  1)
1117. Behind Enemy Lines                                           (  1)
1118. Purgatory                                                    (  1)
1119. Las vegas                                                    (  1)
1120. There and back again.                                        (  1)
1121. Oz                                                           (  1)
1122. Astoria, OR                                                  (  1)
1123. LAndless, CA                                                 (  1)
1124. Not Helsinki                                                 (  1)
1125. Palo Alto, NYC, Austin and 🌎✈                                (  1)
1126. Out there somewhere                                          (  1)
1127. O r e g o n                                                  (  1)
1128. Napa, CA                                                     (  1)
1129. Vigo (España)                                                (  1)
1130. Bartertown                                                   (  1)
1131. Reflexivity                                                  (  1)
1132. Pacific NW                                                   (  1)
1133. Morgan Hill CA                                               (  1)
1134. https://godsword.locals.com                                  (  1)
1135. USA🇺🇸Beaver State🦫                                           (  1)
1136. St Louis, MO                                                 (  1)
1137. stolen nissequoque land                                      (  1)
1138. Ariel                                                        (  1)
1139. she/her, fae/faer                                            (  1)
1140. Springfield, OR                                              (  1)
1141. the great outdoors                                           (  1)
1142. бункер                                                       (  1)
1143. Your mom's house                                             (  1)
1144. Pahrump, NV                                                  (  1)
1145. Roy, UT                                                      (  1)
1146. Springvale, ME                                               (  1)
1147. Tbd                                                          (  1)
1148. Worldwide headquarters                                       (  1)
1149. ooopsi#, # ❤️, #❤️ ,                                         (  1)
1150. North Dakota                                                 (  1)
1151. Awgu, Enugu state Nigeria 🇳🇬                                 (  1)
1152. cell                                                         (  1)
1153. 24                                                           (  1)
1154. Oregon (USA)                                                 (  1)
1155. Keizer, OR                                                   (  1)
1156. Mansfield, TX                                                (  1)
1157. ⚜️NOLA➡️Colorado🏔️                                           (  1)
1158. United States PNW                                            (  1)
1159. Playas de Tijuana, BC, Mexico                                (  1)
1160. Gin Alley                                                    (  1)
1161. Toronto Canada                                               (  1)
1162. Japan                                                        (  1)
1163. Out in the Garden                                            (  1)
1164. Piedmont, CA                                                 (  1)
1165. West Coast (is the best coast)                               (  1)
1166. Hyperamerica                                                 (  1)
1167. 22|CA                                                        (  1)
1168. Eugene, OR                                                   (  1)
1169. trutherbotHQ                                                 (  1)
1170. PNW, USA                                                     (  1)
1171. French Quarter                                               (  1)
1172. Xoregonian/now in Idaho, USA                                 (  1)
1173. Country of Texas                                             (  1)
1174. 716📍503                                                      (  1)
1175. Alaska                                                       (  1)
1176. Bellevue, WA                                                 (  1)
1177. Pdx suburb                                                   (  1)
1178. The Plasma Pool                                              (  1)
1179. Future                                                       (  1)
1180. she+they+her                                                 (  1)
1181. Bend Oregon                                                  (  1)
1182. Rocky Mountains, USA                                         (  1)
1183. Postapocalyptic America                                      (  1)
1184. Shitty Hall                                                  (  1)
1185. EAST COAST                                                   (  1)
1186. New england                                                  (  1)
1187. Rothschild Island, Antarctica                                (  1)
1188. Scotland, United Kingdom                                     (  1)
1189. Your heart ❤️                                                (  1)
1190. he/they                                                      (  1)
1191. matthabusby@gmail.com                                        (  1)
1192. Earth, Atlantis                                              (  1)
1193. The Crossroads + Crossrivers                                 (  1)
1194. Oregon, Pacific NW, USA                                      (  1)
1195. Work                                                         (  1)
1196. Simco mountain : RANGE                                       (  1)
1197. Tokyo,Japan                                                  (  1)
1198. 🇨🇦                                                           (  1)
1199. Albany, NY                                                   (  1)
1200. she/her                                                      (  1)
1201. cyberspace                                                   (  1)
1202. pdx                                                          (  1)
1203. Blue Mountains, also your butt                               (  1)
1204. midwestern united states                                     (  1)
1205. Venus                                                        (  1)
1206. TURING THE UNCANNY VALLEY                                    (  1)
1207. outside                                                      (  1)
1208. Eagle, Idaho                                                 (  1)
1209.                                                              (  1)
1210. guayaquil -ecuador                                           (  1)
1211. licking Kevin's nude nipple                                  (  1)
1212. 22 ⋆ ♀ ⋆ 18+                                                 (  1)
1213. Tampa, FL                                                    (  1)
1214. on hiatus due to health                                      (  1)
1215. Gravity Falls                                                (  1)
1216. Temporary fragile flesh suit                                 (  1)
1217. in ur dreams                                                 (  1)
1218. San Giovanni Gemini, Sicilia                                 (  1)
1219. Rocky Mountains USA                                          (  1)
1220. chinook ilahie                                               (  1)
1221. Isleworth / Ingleside                                        (  1)
1222. Have you checked your butthole                               (  1)
1223. Kliffville, KL                                               (  1)
1224. Bye bye Woking; hello Annecy                                 (  1)
1225. Abolish Paternal Rights                                      (  1)
1226. Mumbai, India                                                (  1)
1227. Big Miku fan                                                 (  1)
1228. Greenwich, CT                                                (  1)
1229. OR • Next: WDW 💥 magic maker                                 (  1)
1230. Turtle Island                                                (  1)
1231. NH                                                           (  1)
1232. Manahoac land                                                (  1)
1233. Dakota Land                                                  (  1)
1234. Brantford, Ontario                                           (  1)
1235. Cherkasy, Ukraine - USA  📍                                   (  1)
1236. Onterrible Canada                                            (  1)
1237. Melbourne, Victoria                                          (  1)
1238. Dublin, Ireland                                              (  1)
1239. Meanjin                                                      (  1)
1240. Earth 🛸🛸🛸                                                    (  1)
1241. Between airports                                             (  1)
1242. Natchez, MS, USA                                             (  1)
1243. Tillamook, OR                                                (  1)
1244. usa                                                          (  1)
1245. Perth, Western Australia                                     (  1)
1246. Imperial Core                                                (  1)
1247. Augusta, GA                                                  (  1)
1248. London                                                       (  1)
1249. Brooklyn, NY                                                 (  1)
1250. waiting in vain                                              (  1)
1251. Australia                                                    (  1)
1252. USA Northwest                                                (  1)
1253. NYC 🗽🌃🚕🍎🍏                                                    (  1)
1254. 𒉣𒆠                                                           (  1)
1255. brussels, belgium                                            (  1)
1256. Rabid Blue Dot in a Red Place                                (  1)
1257. Mechelen, Belgium                                            (  1)
1258. Vancity Canada                                               (  1)
1259. LA, CA                                                       (  1)
1260. Half Moon Bay, CA                                            (  1)
1261. 41°56'53N, 87°39'20.4W                                       (  1)
1262. ÜT: 38.7973156,-77.1318254                                   (  1)
1263. Doesn’t respond to DMs                                       (  1)
1264.  Canada                                                      (  1)
1265. stolen land                                                  (  1)
1266. US, UK, Japan                                                (  1)
1267. Nukunu Country, South Aust                                   (  1)
1268.  NYC                                                         (  1)
1269. Seattle WA                                                   (  1)
1270. Queens, NY                                                   (  1)
1271. Atlanta Ga. & Ventura Ca.                                    (  1)
1272. Clackistan Province, Oregon                                  (  1)
1273. Agadir                                                       (  1)
1274. USA!                                                         (  1)
1275. Tallahassee, FL                                              (  1)
1276. Bitch? Mind yours.                                           (  1)
1277. Occupied Ioway Land                                          (  1)
1278. Unceded Lisjan/Huchiun land                                  (  1)
1279. @scottachange.bsky.social                                    (  1)
1280. Deck of the Sinking SS Twitter                               (  1)
1281.  U.S.A.                                                      (  1)
1282. ur moms lol                                                  (  1)
1283. Lake Havasu City, AZ                                         (  1)
1284. Antifa HQ                                                    (  1)
1285. Milan, Lombardy                                              (  1)
1286. light ted cruz on fire                                       (  1)
1287.  ➡️ Black-founded nonprofits➡️                               (  1)
1288. Miami Beach, FL                                              (  1)
1289. Manchester                                                   (  1)
1290. Massachusetts                                                (  1)
1291. Cambridge                                                    (  1)
1292. Will’s Ass                                                   (  1)
1293. Rockies                                                      (  1)
1294. Land of Confusion                                            (  1)
1295. white deer tx.                                               (  1)
1296. Southern Oregon                                              (  1)
1297. Cayman Islands                                               (  1)
1298. ~/home/pi/r @ Rasberry Pi 4                                  (  1)
1299. Maui                                                         (  1)
1300. The mars                                                     (  1)
1301. 香格里拉                                                         (  1)
1302. 78701                                                        (  1)
1303. NO DMS  🚫                                                    (  1)
1304. Liberal Infested Oregon                                      (  1)
1305. oregon is hell                                               (  1)
1306. In your area                                                 (  1)
1307. NE FL                                                        (  1)
1308. Paducaville                                                  (  1)
1309. Middle of the Ga woods USA                                   (  1)
1310. lafayette la                                                 (  1)
1311. Allahabad, India                                             (  1)
1312. From OR to AK, WA, MT…AZ.                                    (  1)
1313. Haugenstua, Oslo, Norway                                     (  1)
1314. Bogor                                                        (  1)
1315. Green Bay, WI                                                (  1)
1316. ᴏɴ ᴛʜᴇ ᴍᴀʀᴀᴛʜᴏɴ                                              (  1)
1317. Chennai , India                                              (  1)
1318. Arlington, TX                                                (  1)
1319. ronnie // 27 // she/her                                      (  1)
1320. Sunderland                                                   (  1)
1321. Reardan Washington                                           (  1)
1322. Washington, NC                                               (  1)
1323. Your moms house                                              (  1)
